"No.","Time","Source","Destination","Protocol","Length","Info"
"16193","2010-06-12 14:17:19,556936","192.168.2.111","121.190.174.236","TCP","60","3523  >  80 [ACK] Seq=76 Ack=68621 Win=64240 Len=0"
"16194","2010-06-12 14:17:19,557854","74.55.1.4","192.168.1.101","HTTP","1118","HTTP/1.1 200 OK  (GIF89a)"
"16195","2010-06-12 14:17:19,603400","192.168.1.101","74.55.1.4","TCP","60","2443  >  80 [ACK] Seq=400 Ack=6793 Win=17520 Len=0"
"16196","2010-06-12 14:17:19,616425","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=68621 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16197","2010-06-12 14:17:19,620169","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=70081 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16198","2010-06-12 14:17:19,621214","192.168.2.111","219.94.203.161","TCP","60","3522  >  80 [ACK] Seq=131 Ack=17737 Win=62897 Len=0"
"16199","2010-06-12 14:17:19,621375","192.168.2.111","121.190.174.236","TCP","60","3523  >  80 [ACK] Seq=76 Ack=71541 Win=64240 Len=0"
"16200","2010-06-12 14:17:19,624667","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=71541 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16201","2010-06-12 14:17:19,628165","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=73001 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16202","2010-06-12 14:17:19,629378","192.168.2.111","121.190.174.236","TCP","60","3523  >  80 [ACK] Seq=76 Ack=74461 Win=64240 Len=0"
"16203","2010-06-12 14:17:19,632161","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=74461 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16204","2010-06-12 14:17:19,635910","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=75921 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16205","2010-06-12 14:17:19,637124","192.168.2.111","121.190.174.236","TCP","60","3523  >  80 [ACK] Seq=76 Ack=77381 Win=64240 Len=0"
"16206","2010-06-12 14:17:19,640656","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=77381 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16207","2010-06-12 14:17:19,644155","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=78841 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16208","2010-06-12 14:17:19,645369","192.168.2.111","121.190.174.236","TCP","60","3523  >  80 [ACK] Seq=76 Ack=80301 Win=64240 Len=0"
"16209","2010-06-12 14:17:19,647652","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=80301 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16210","2010-06-12 14:17:19,651650","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=81761 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16211","2010-06-12 14:17:19,652849","192.168.2.111","121.190.174.236","TCP","60","3523  >  80 [ACK] Seq=76 Ack=83221 Win=64240 Len=0"
"16212","2010-06-12 14:17:19,655647","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=83221 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16213","2010-06-12 14:17:19,659644","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=84681 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16214","2010-06-12 14:17:19,660859","192.168.2.111","121.190.174.236","TCP","60","3523  >  80 [ACK] Seq=76 Ack=86141 Win=64240 Len=0"
"16215","2010-06-12 14:17:19,663645","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=86141 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16216","2010-06-12 14:17:19,667390","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=87601 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16217","2010-06-12 14:17:19,668604","192.168.2.111","121.190.174.236","TCP","60","3523  >  80 [ACK] Seq=76 Ack=89061 Win=64240 Len=0"
"16218","2010-06-12 14:17:19,671394","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=89061 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16219","2010-06-12 14:17:19,675385","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=90521 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16220","2010-06-12 14:17:19,676585","192.168.2.111","121.190.174.236","TCP","60","3523  >  80 [ACK] Seq=76 Ack=91981 Win=64240 Len=0"
"16221","2010-06-12 14:17:19,679381","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=91981 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16222","2010-06-12 14:17:19,683395","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=93441 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16223","2010-06-12 14:17:19,683402","125.6.164.43","192.168.4.118","TCP","60","80  >  2272 [ACK] Seq=392 Ack=71 Win=4449 Len=0"
"16224","2010-06-12 14:17:19,683404","125.6.164.41","192.168.4.118","TCP","62","80  >  2273 [SYN, ACK] Seq=0 Ack=1 Win=4380 Len=0 MSS=1460 SACK_PERM=1"
"16225","2010-06-12 14:17:19,683804","192.168.4.118","125.6.164.41","TCP","60","2273  >  80 [ACK] Seq=1 Ack=1 Win=17520 Len=0"
"16226","2010-06-12 14:17:19,683859","192.168.4.118","125.6.164.41","HTTP","90","GET / HTTP/1.1 "
"16227","2010-06-12 14:17:19,684600","192.168.2.111","121.190.174.236","TCP","60","3523  >  80 [ACK] Seq=76 Ack=94901 Win=64240 Len=0"
"16228","2010-06-12 14:17:19,687626","219.94.203.161","192.168.2.111","TCP","1514","80  >  3522 [ACK] Seq=17737 Ack=131 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"16229","2010-06-12 14:17:19,691625","219.94.203.161","192.168.2.111","TCP","1514","80  >  3522 [ACK] Seq=19197 Ack=131 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"16230","2010-06-12 14:17:19,692843","192.168.2.111","219.94.203.161","TCP","60","3522  >  80 [ACK] Seq=131 Ack=20657 Win=64240 Len=0"
"16231","2010-06-12 14:17:19,695620","219.94.203.161","192.168.2.111","TCP","1514","80  >  3522 [ACK] Seq=20657 Ack=131 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"16232","2010-06-12 14:17:19,699122","174.120.43.124","192.168.1.101","TCP","1514","80  >  2444 [ACK] Seq=1 Ack=65 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"16233","2010-06-12 14:17:19,703118","174.120.43.124","192.168.1.101","TCP","1514","80  >  2444 [ACK] Seq=1461 Ack=65 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"16234","2010-06-12 14:17:19,704418","192.168.1.101","174.120.43.124","TCP","60","2444  >  80 [ACK] Seq=65 Ack=2921 Win=17520 Len=0"
"16235","2010-06-12 14:17:19,732602","219.94.203.161","192.168.2.111","TCP","1514","80  >  3521 [ACK] Seq=25196 Ack=687 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"16236","2010-06-12 14:17:19,736346","219.94.203.161","192.168.2.111","TCP","1514","80  >  3521 [ACK] Seq=26656 Ack=687 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"16237","2010-06-12 14:17:19,737548","192.168.2.111","219.94.203.161","TCP","60","3521  >  80 [ACK] Seq=687 Ack=28116 Win=64240 Len=0"
"16238","2010-06-12 14:17:19,740343","219.94.203.161","192.168.2.111","TCP","1514","80  >  3521 [ACK] Seq=28116 Ack=687 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"16239","2010-06-12 14:17:19,741561","192.168.2.111","219.94.203.161","TCP","60","3521  >  80 [ACK] Seq=687 Ack=29576 Win=64240 Len=0"
"16240","2010-06-12 14:17:19,745092","219.94.203.161","192.168.2.111","TCP","1514","80  >  3521 [ACK] Seq=29576 Ack=687 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"16241","2010-06-12 14:17:19,748339","219.94.203.161","192.168.2.111","TCP","1514","80  >  3521 [ACK] Seq=31036 Ack=687 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"16242","2010-06-12 14:17:19,749557","192.168.2.111","219.94.203.161","TCP","60","3521  >  80 [ACK] Seq=687 Ack=32496 Win=64240 Len=0"
"16243","2010-06-12 14:17:19,752085","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=94901 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16244","2010-06-12 14:17:19,756085","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=96361 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16245","2010-06-12 14:17:19,757299","192.168.2.111","121.190.174.236","TCP","60","3523  >  80 [ACK] Seq=76 Ack=97821 Win=64240 Len=0"
"16246","2010-06-12 14:17:19,760081","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [PSH, ACK] Seq=97821 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16247","2010-06-12 14:17:19,774074","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=99281 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16248","2010-06-12 14:17:19,775281","192.168.2.111","121.190.174.236","TCP","60","3523  >  80 [ACK] Seq=76 Ack=100741 Win=64240 Len=0"
"16249","2010-06-12 14:17:19,778818","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=100741 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16250","2010-06-12 14:17:19,782317","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=102201 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16251","2010-06-12 14:17:19,783519","192.168.2.111","121.190.174.236","TCP","60","3523  >  80 [ACK] Seq=76 Ack=103661 Win=64240 Len=0"
"16252","2010-06-12 14:17:19,786065","174.120.43.124","192.168.1.101","TCP","1514","80  >  2444 [ACK] Seq=2921 Ack=65 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"16253","2010-06-12 14:17:19,787370","192.168.1.101","174.120.43.124","TCP","60","2444  >  80 [ACK] Seq=65 Ack=4381 Win=17520 Len=0"
"16254","2010-06-12 14:17:19,789811","174.120.43.124","192.168.1.101","TCP","1514","80  >  2444 [ACK] Seq=4381 Ack=65 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"16255","2010-06-12 14:17:19,794060","174.120.43.124","192.168.1.101","TCP","1514","80  >  2444 [ACK] Seq=5841 Ack=65 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"16256","2010-06-12 14:17:19,795345","192.168.1.101","174.120.43.124","TCP","60","2444  >  80 [ACK] Seq=65 Ack=7301 Win=17520 Len=0"
"16257","2010-06-12 14:17:19,798057","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=103661 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16258","2010-06-12 14:17:19,801805","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=105121 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16259","2010-06-12 14:17:19,803022","192.168.2.111","121.190.174.236","TCP","60","3523  >  80 [ACK] Seq=76 Ack=106581 Win=64240 Len=0"
"16260","2010-06-12 14:17:19,805552","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=106581 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16261","2010-06-12 14:17:19,810455","192.168.56.1","192.168.56.255","DB-LSP-DISC","211","Dropbox LAN sync Discovery Protocol"
"16262","2010-06-12 14:17:19,837285","219.94.203.161","192.168.2.111","TCP","1514","80  >  3522 [ACK] Seq=22117 Ack=131 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"16263","2010-06-12 14:17:19,838503","192.168.2.111","219.94.203.161","TCP","60","3522  >  80 [ACK] Seq=131 Ack=23577 Win=64240 Len=0"
"16264","2010-06-12 14:17:19,840780","219.94.203.161","192.168.2.111","TCP","1514","80  >  3522 [ACK] Seq=23577 Ack=131 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"16265","2010-06-12 14:17:19,847527","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=108041 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16266","2010-06-12 14:17:19,848743","192.168.2.111","121.190.174.236","TCP","60","3523  >  80 [ACK] Seq=76 Ack=109501 Win=64240 Len=0"
"16267","2010-06-12 14:17:19,851523","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=109501 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16268","2010-06-12 14:17:19,855521","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=110961 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16269","2010-06-12 14:17:19,856721","192.168.2.111","121.190.174.236","TCP","60","3523  >  80 [ACK] Seq=76 Ack=112421 Win=64240 Len=0"
"16270","2010-06-12 14:17:19,859018","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=112421 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16271","2010-06-12 14:17:19,863516","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=113881 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16272","2010-06-12 14:17:19,864716","192.168.2.111","121.190.174.236","TCP","60","3523  >  80 [ACK] Seq=76 Ack=115341 Win=64240 Len=0"
"16273","2010-06-12 14:17:19,867263","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=115341 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16274","2010-06-12 14:17:19,871013","174.120.43.124","192.168.1.101","TCP","1514","80  >  2444 [ACK] Seq=7301 Ack=65 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"16275","2010-06-12 14:17:19,875008","174.120.43.124","192.168.1.101","TCP","1514","80  >  2444 [ACK] Seq=8761 Ack=65 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"16276","2010-06-12 14:17:19,876299","192.168.1.101","174.120.43.124","TCP","60","2444  >  80 [ACK] Seq=65 Ack=10221 Win=17520 Len=0"
"16277","2010-06-12 14:17:19,879006","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=116801 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16278","2010-06-12 14:17:19,880221","192.168.2.111","121.190.174.236","TCP","60","3523  >  80 [ACK] Seq=76 Ack=118261 Win=64240 Len=0"
"16279","2010-06-12 14:17:19,883004","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=118261 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16280","2010-06-12 14:17:19,886751","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=119721 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16281","2010-06-12 14:17:19,887954","192.168.2.111","121.190.174.236","TCP","60","3523  >  80 [ACK] Seq=76 Ack=121181 Win=64240 Len=0"
"16282","2010-06-12 14:17:19,890747","174.120.43.124","192.168.1.101","TCP","1514","80  >  2444 [ACK] Seq=10221 Ack=65 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"16283","2010-06-12 14:17:19,894747","174.120.43.124","192.168.1.101","TCP","1514","80  >  2444 [ACK] Seq=11681 Ack=65 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"16284","2010-06-12 14:17:19,896031","192.168.1.101","174.120.43.124","TCP","60","2444  >  80 [ACK] Seq=65 Ack=13141 Win=17520 Len=0"
"16285","2010-06-12 14:17:19,898493","174.120.43.124","192.168.1.101","TCP","1514","80  >  2444 [ACK] Seq=13141 Ack=65 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"16286","2010-06-12 14:17:19,900672","69.192.24.88","192.168.56.1","TCP","1514","80  >  53386 [ACK] Seq=1 Ack=743 Win=15616 Len=1448 TSval=899651 TSecr=453732097 [TCP segment of a reassembled PDU]"
"16287","2010-06-12 14:17:19,900764","192.168.56.1","69.192.24.88","TCP","66","53386  >  80 [ACK] Seq=743 Ack=1449 Win=32768 Len=0 TSval=453733635 TSecr=899651"
"16288","2010-06-12 14:17:19,900794","69.192.24.88","192.168.56.1","HTTP","1410","HTTP/1.1 200 OK  (text/html)"
"16289","2010-06-12 14:17:19,900845","192.168.56.1","69.192.24.88","TCP","66","53386  >  80 [ACK] Seq=743 Ack=2793 Win=35840 Len=0 TSval=453733635 TSecr=899651"
"16290","2010-06-12 14:17:19,902491","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=121181 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16291","2010-06-12 14:17:19,906491","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=122641 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16292","2010-06-12 14:17:19,907689","192.168.2.111","121.190.174.236","TCP","60","3523  >  80 [ACK] Seq=76 Ack=124101 Win=64240 Len=0"
"16293","2010-06-12 14:17:19,910486","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=124101 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16294","2010-06-12 14:17:19,914234","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=125561 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16295","2010-06-12 14:17:19,915448","192.168.2.111","121.190.174.236","TCP","60","3523  >  80 [ACK] Seq=76 Ack=127021 Win=64240 Len=0"
"16296","2010-06-12 14:17:19,918232","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=127021 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16297","2010-06-12 14:17:19,922229","121.190.174.236","192.168.2.111","TCP","1514","80  >  3523 [ACK] Seq=128481 Ack=76 Win=65460 Len=1460 [TCP segment of a reassembled PDU]"
"16298","2010-06-12 14:17:19,923443","192.168.2.111","121.190.174.236","TCP","60","3523  >  80 [ACK] Seq=76 Ack=129941 Win=64240 Len=0"
"16299","2010-06-12 14:17:19,924687","121.190.174.236","192.168.2.111","TCP","1186","80  >  3523 [PSH, ACK] Seq=129941 Ack=76 Win=65460 Len=1132 [TCP segment of a reassembled PDU]"
"16300","2010-06-12 14:17:19,929226","125.6.164.41","192.168.4.118","TCP","1514","80  >  2273 [ACK] Seq=1 Ack=37 Win=4416 Len=1460 [TCP segment of a reassembled PDU]"
"16301","2010-06-12 14:17:19,929232","125.6.164.41","192.168.4.118","TCP","121","80  >  2273 [PSH, ACK] Seq=1461 Ack=37 Win=4416 Len=67 [TCP segment of a reassembled PDU]"
"16302","2010-06-12 14:17:19,930652","192.168.4.118","125.6.164.41","TCP","60","2273  >  80 [ACK] Seq=37 Ack=1528 Win=17520 Len=0"
"16303","2010-06-12 14:17:19,933472","125.6.164.41","192.168.4.118","TCP","1514","80  >  2273 [PSH, ACK] Seq=1528 Ack=37 Win=4416 Len=1460 [TCP segment of a reassembled PDU]"
"16304","2010-06-12 14:17:19,937469","125.6.164.41","192.168.4.118","TCP","1514","80  >  2273 [PSH, ACK] Seq=2988 Ack=37 Win=4416 Len=1460 [TCP segment of a reassembled PDU]"
"16305","2010-06-12 14:17:19,938901","192.168.4.118","125.6.164.41","TCP","60","2273  >  80 [ACK] Seq=37 Ack=4448 Win=17520 Len=0"
"16306","2010-06-12 14:17:19,941467","125.6.164.41","192.168.4.118","TCP","1514","80  >  2273 [PSH, ACK] Seq=4448 Ack=37 Win=4416 Len=1460 [TCP segment of a reassembled PDU]"
"16307","2010-06-12 14:17:19,945465","125.6.164.41","192.168.4.118","TCP","1514","80  >  2273 [PSH, ACK] Seq=5908 Ack=37 Win=4416 Len=1460 [TCP segment of a reassembled PDU]"
"16308","2010-06-12 14:17:19,946919","192.168.4.118","125.6.164.41","TCP","60","2273  >  80 [ACK] Seq=37 Ack=7368 Win=17520 Len=0"
"16309","2010-06-12 14:17:19,949211","125.6.164.41","192.168.4.118","TCP","1514","80  >  2273 [PSH, ACK] Seq=7368 Ack=37 Win=4416 Len=1460 [TCP segment of a reassembled PDU]"
"16310","2010-06-12 14:17:19,953211","125.6.164.41","192.168.4.118","TCP","1514","80  >  2273 [PSH, ACK] Seq=8828 Ack=37 Win=4416 Len=1460 [TCP segment of a reassembled PDU]"
"16311","2010-06-12 14:17:19,954470","192.168.4.118","125.6.164.41","TCP","60","2273  >  80 [ACK] Seq=37 Ack=10288 Win=17520 Len=0"
"16312","2010-06-12 14:17:19,956956","125.6.164.41","192.168.4.118","TCP","1514","80  >  2273 [PSH, ACK] Seq=10288 Ack=37 Win=4416 Len=1460 [TCP segment of a reassembled PDU]"
"16313","2010-06-12 14:17:19,960956","125.6.164.41","192.168.4.118","TCP","1514","80  >  2273 [PSH, ACK] Seq=11748 Ack=37 Win=4416 Len=1460 [TCP segment of a reassembled PDU]"
"16314","2010-06-12 14:17:19,962253","192.168.4.118","125.6.164.41","TCP","60","2273  >  80 [ACK] Seq=37 Ack=13208 Win=17520 Len=0"
"16315","2010-06-12 14:17:19,964952","125.6.164.41","192.168.4.118","TCP","1514","80  >  2273 [PSH, ACK] Seq=13208 Ack=37 Win=4416 Len=1460 [TCP segment of a reassembled PDU]"
"16316","2010-06-12 14:17:19,968949","125.6.164.41","192.168.4.118","TCP","1514","80  >  2273 [PSH, ACK] Seq=14668 Ack=37 Win=4416 Len=1460 [TCP segment of a reassembled PDU]"
"16317","2010-06-12 14:17:19,970264","192.168.4.118","125.6.164.41","TCP","60","2273  >  80 [ACK] Seq=37 Ack=16128 Win=17520 Len=0"
"16318","2010-06-12 14:17:19,972695","219.94.203.161","192.168.2.111","TCP","1514","80  >  3522 [ACK] Seq=25037 Ack=131 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"16319","2010-06-12 14:17:19,973916","192.168.2.111","219.94.203.161","TCP","60","3522  >  80 [ACK] Seq=131 Ack=26497 Win=64240 Len=0"
"16320","2010-06-12 14:17:19,976695","219.94.203.161","192.168.2.111","TCP","1514","80  >  3522 [ACK] Seq=26497 Ack=131 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"16321","2010-06-12 14:17:19,980947","219.94.203.161","192.168.2.111","TCP","1514","80  >  3522 [ACK] Seq=27957 Ack=131 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"16322","2010-06-12 14:17:19,980954","122.1.85.16","192.168.4.118","TCP","60","80  >  2244 [FIN, ACK] Seq=17033 Ack=99 Win=5840 Len=0"
"16323","2010-06-12 14:17:19,981218","192.168.4.118","122.1.85.16","TCP","60","2244  >  80 [ACK] Seq=99 Ack=17034 Win=16952 Len=0"
"16324","2010-06-12 14:17:19,982162","192.168.2.111","219.94.203.161","TCP","60","3522  >  80 [ACK] Seq=131 Ack=29417 Win=64240 Len=0"
"16325","2010-06-12 14:17:19,984688","174.120.43.124","192.168.1.101","TCP","1514","80  >  2444 [ACK] Seq=14601 Ack=65 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"16326","2010-06-12 14:17:19,985982","192.168.1.101","174.120.43.124","TCP","60","2444  >  80 [ACK] Seq=65 Ack=16061 Win=17520 Len=0"
"16327","2010-06-12 14:17:19,988688","174.120.43.124","192.168.1.101","TCP","1514","80  >  2444 [ACK] Seq=16061 Ack=65 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"16328","2010-06-12 14:17:19,992685","174.120.43.124","192.168.1.101","TCP","1514","80  >  2444 [ACK] Seq=17521 Ack=65 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"16329","2010-06-12 14:17:19,993982","192.168.1.101","174.120.43.124","TCP","60","2444  >  80 [ACK] Seq=65 Ack=18981 Win=17520 Len=0"
"16330","2010-06-12 14:17:19,996931","219.94.203.161","192.168.2.111","TCP","1514","80  >  3521 [ACK] Seq=32496 Ack=687 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"16331","2010-06-12 14:17:20,000431","219.94.203.161","192.168.2.111","TCP","1514","80  >  3521 [ACK] Seq=33956 Ack=687 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"16332","2010-06-12 14:17:20,001645","192.168.2.111","219.94.203.161","TCP","60","3521  >  80 [ACK] Seq=687 Ack=35416 Win=64240 Len=0"
"16333","2010-06-12 14:17:20,004380","219.94.203.161","192.168.2.111","TCP","1514","80  >  3521 [ACK] Seq=35416 Ack=687 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"16334","2010-06-12 14:17:20,008401","219.94.203.161","192.168.2.111","TCP","1514","80  >  3521 [ACK] Seq=36876 Ack=687 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"16335","2010-06-12 14:17:20,009611","192.168.2.111","219.94.203.161","TCP","60","3521  >  80 [ACK] Seq=687 Ack=38336 Win=64240 Len=0"
"16336","2010-06-12 14:17:20,013147","219.94.203.161","192.168.2.111","TCP","1514","80  >  3521 [ACK] Seq=38336 Ack=687 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"16337","2010-06-12 14:17:20,013153","122.50.124.248","192.168.4.118","TCP","60","80  >  2245 [FIN, ACK] Seq=3311 Ack=89 Win=5840 Len=0"
"16338","2010-06-12 14:17:20,013287","192.168.4.118","122.50.124.248","TCP","60","2245  >  80 [ACK] Seq=89 Ack=3312 Win=17130 Len=0"
"16339","2010-06-12 14:17:20,016899","219.94.203.161","192.168.2.111","TCP","1514","80  >  3521 [ACK] Seq=39796 Ack=687 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"16340","2010-06-12 14:17:20,018099","192.168.2.111","219.94.203.161","TCP","60","3521  >  80 [ACK] Seq=687 Ack=41256 Win=64240 Len=0"
"16341","2010-06-12 14:17:20,020387","219.94.203.161","192.168.2.111","TCP","1514","80  >  3521 [ACK] Seq=41256 Ack=687 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"16342","2010-06-12 14:17:20,024136","219.94.203.161","192.168.2.111","TCP","1514","80  >  3521 [ACK] Seq=42716 Ack=687 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"16343","2010-06-12 14:17:20,025347","192.168.2.111","219.94.203.161","TCP","60","3521  >  80 [ACK] Seq=687 Ack=44176 Win=64240 Len=0"
"16344","2010-06-12 14:17:20,028127","219.94.203.161","192.168.2.111","TCP","1514","80  >  3521 [ACK] Seq=44176 Ack=687 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"16345","2010-06-12 14:17:20,032379","219.94.203.161","192.168.2.111","TCP","1514","80  >  3521 [ACK] Seq=45636 Ack=687 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
