"No.","Time","Source","Source Port","Destination","Protocol","Destination Port","Length","Info"
"11227","2010-06-12 19:35:13,758564","74.55.1.4","80","192.168.56.1","TCP","54378","2962","80  >  54378 [ACK] Seq=1 Ack=431 Win=15616 Len=2896 TSval=1193866 TSecr=454016575 [TCP segment of a reassembled PDU]"
"11228","2010-06-12 19:35:13,758615","192.168.56.1","54378","74.55.1.4","TCP","80","66","54378  >  80 [ACK] Seq=431 Ack=2897 Win=35840 Len=0 TSval=454027853 TSecr=1193866"
"11229","2010-06-12 19:35:13,758634","74.55.1.4","80","192.168.56.1","HTTP","54378","192","HTTP/1.1 200 OK  (text/html)"
"11230","2010-06-12 19:35:13,758676","192.168.56.1","54378","74.55.1.4","TCP","80","66","54378  >  80 [ACK] Seq=431 Ack=3023 Win=35840 Len=0 TSval=454027853 TSecr=1193866"
"11231","2010-06-12 19:35:13,758736","192.168.5.122","80","192.168.4.119","TCP","2618","1514","80  >  2618 [ACK] Seq=5841 Ack=156 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"11232","2010-06-12 19:35:13,758792","192.168.56.1","54378","74.55.1.4","TCP","80","66","54378  >  80 [RST, ACK] Seq=431 Ack=3023 Win=35840 Len=0 TSval=454027853 TSecr=1193866"
"11233","2010-06-12 19:35:13,758906","192.168.56.1","54852","74.55.1.4","TCP","80","74","54852  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454027853 TSecr=0 WS=1024"
"11234","2010-06-12 19:35:13,758915","74.55.1.4","80","192.168.56.1","TCP","54852","74","80  >  54852 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1193866 TSecr=454027853 WS=128"
"11235","2010-06-12 19:35:13,758989","192.168.56.1","54852","74.55.1.4","TCP","80","66","54852  >  80 [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=454027853 TSecr=1193866"
"11236","2010-06-12 19:35:13,758992","192.168.56.1","54852","74.55.1.4","HTTP","80","496","GET /drupal7/?q=node/1&DVJFAHBP=MHRNYA HTTP/1.1 "
"11237","2010-06-12 19:35:13,759094","192.168.56.1","54853","74.55.1.4","TCP","80","74","54853  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454027853 TSecr=0 WS=1024"
"11238","2010-06-12 19:35:13,759099","74.55.1.4","80","192.168.56.1","TCP","54853","74","80  >  54853 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1193866 TSecr=454027853 WS=128"
"11239","2010-06-12 19:35:13,759320","192.168.56.1","54853","74.55.1.4","TCP","80","66","54853  >  80 [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=454027853 TSecr=1193866"
"11240","2010-06-12 19:35:13,759968","192.168.5.122","80","192.168.4.119","TCP","2618","1514","80  >  2618 [ACK] Seq=7301 Ack=156 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"11241","2010-06-12 19:35:13,760096","192.168.5.122","80","192.168.4.119","TCP","2618","1514","[TCP Out-Of-Order] 80  >  2618 [ACK] Seq=4381 Ack=156 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"11242","2010-06-12 19:35:13,761196","192.168.5.122","80","192.168.4.119","TCP","2618","1514","80  >  2618 [ACK] Seq=8761 Ack=156 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"11243","2010-06-12 19:35:13,761274","192.168.5.122","80","192.168.4.119","TCP","2618","1514","[TCP Out-Of-Order] 80  >  2618 [ACK] Seq=5841 Ack=156 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"11244","2010-06-12 19:35:13,762427","192.168.5.122","80","192.168.4.119","TCP","2618","1514","80  >  2618 [ACK] Seq=10221 Ack=156 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"11245","2010-06-12 19:35:13,762554","192.168.5.122","80","192.168.4.119","TCP","2618","1514","[TCP Out-Of-Order] 80  >  2618 [ACK] Seq=7301 Ack=156 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"11246","2010-06-12 19:35:13,762561","192.168.4.119","2618","192.168.5.122","TCP","80","60","2618  >  80 [ACK] Seq=156 Ack=7301 Win=17520 Len=0"
"11247","2010-06-12 19:35:13,763700","192.168.5.122","80","192.168.4.119","TCP","2618","1514","[TCP Retransmission] 80  >  2618 [ACK] Seq=8761 Ack=156 Win=6432 Len=1460"
"11248","2010-06-12 19:35:13,763962","192.168.5.122","80","192.168.4.119","TCP","2618","1514","80  >  2618 [PSH, ACK] Seq=11681 Ack=156 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"11249","2010-06-12 19:35:13,764929","192.168.5.122","80","192.168.4.119","TCP","2618","1514","[TCP Retransmission] 80  >  2618 [ACK] Seq=10221 Ack=156 Win=6432 Len=1460"
"11250","2010-06-12 19:35:13,764936","192.168.4.119","2618","192.168.5.122","TCP","80","60","2618  >  80 [ACK] Seq=156 Ack=10221 Win=17520 Len=0"
"11251","2010-06-12 19:35:13,765193","192.168.5.122","80","192.168.4.119","TCP","2618","1514","80  >  2618 [ACK] Seq=13141 Ack=156 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"11252","2010-06-12 19:35:13,765875","192.168.56.1","54853","74.55.1.4","HTTP","80","451","GET /drupal7/?q=node/1&CTADC=WURFFPHX HTTP/1.1 "
"11253","2010-06-12 19:35:13,765920","192.168.5.122","80","192.168.4.119","HTTP","2618","936","HTTP/1.1 200 OK  (text/html)"
"11254","2010-06-12 19:35:13,766463","192.168.5.122","80","192.168.4.119","TCP","2618","1514","[TCP Out-Of-Order] 80  >  2618 [PSH, ACK] Seq=11681 Ack=156 Win=6432 Len=1460[Reassembly error, protocol TCP: New fragment overlaps old data (retransmission?)]"
"11255","2010-06-12 19:35:13,767696","192.168.5.122","80","192.168.4.119","TCP","2618","1514","[TCP Retransmission] 80  >  2618 [ACK] Seq=13141 Ack=156 Win=6432 Len=1460"
"11256","2010-06-12 19:35:13,767703","192.168.4.119","2618","192.168.5.122","TCP","80","60","2618  >  80 [ACK] Seq=156 Ack=13141 Win=17520 Len=0"
"11257","2010-06-12 19:35:13,768415","192.168.5.122","80","192.168.4.119","TCP","2618","936","[TCP Retransmission] 80  >  2618 [PSH, ACK] Seq=14601 Ack=156 Win=6432 Len=882"
"11258","2010-06-12 19:35:13,769717","192.168.4.119","2618","192.168.5.122","TCP","80","60","2618  >  80 [ACK] Seq=156 Ack=15483 Win=17520 Len=0"
"11259","2010-06-12 19:35:13,774534","198.164.30.2","53","192.168.5.122","DNS","18054","239","Standard query response 0x7576 A www.networkadvertising.org CNAME networkadvertising.org A 64.45.59.77 NS c.ns.interland.net NS a.ns.interland.net NS b.ns.interland.net A 64.226.28.33 A 209.237.137.10 A 209.237.137.10 OPT"
"11260","2010-06-12 19:35:13,775183","192.168.5.122","44332","198.164.30.2","DNS","53","93","Standard query 0x5748 A networkadvertising.org OPT"
"11261","2010-06-12 19:35:13,779713","192.168.4.119","2618","192.168.5.122","HTTP","80","132","GET /joomla/images/M_images/pdf_button.png HTTP/1.1 "
"11262","2010-06-12 19:35:13,780067","192.168.5.122","80","192.168.4.119","TCP","2618","60","80  >  2618 [ACK] Seq=15483 Ack=234 Win=6432 Len=0"
"11263","2010-06-12 19:35:13,780227","192.168.5.122","80","192.168.4.119","TCP","2618","60","[TCP Dup ACK 11262#1] 80  >  2618 [ACK] Seq=15483 Ack=234 Win=6432 Len=0"
"11264","2010-06-12 19:35:13,780950","192.168.5.122","80","192.168.4.119","HTTP","2618","909","HTTP/1.1 200 OK  (PNG)"
"11265","2010-06-12 19:35:13,782473","192.168.5.122","80","192.168.4.119","TCP","2618","909","[TCP Retransmission] 80  >  2618 [PSH, ACK] Seq=15483 Ack=234 Win=6432 Len=855"
"11266","2010-06-12 19:35:13,784850","198.164.30.2","53","192.168.5.122","DNS","44332","221","Standard query response 0x5748 A networkadvertising.org A 64.45.59.77 NS b.ns.interland.net NS c.ns.interland.net NS a.ns.interland.net A 64.226.28.33 A 209.237.137.10 A 209.237.137.10 OPT"
"11267","2010-06-12 19:35:13,785306","192.168.4.119","2618","192.168.5.122","HTTP","80","133","GET /joomla/images/M_images/emailButton.png HTTP/1.1 "
"11268","2010-06-12 19:35:13,785583","192.168.5.122","53","192.168.4.119","DNS","4428","228","Standard query response 0x1306 A www.networkadvertising.org CNAME networkadvertising.org A 64.45.59.77 NS c.ns.interland.net NS b.ns.interland.net NS a.ns.interland.net A 64.226.28.33 A 209.237.137.10 A 209.237.137.10"
"11269","2010-06-12 19:35:13,786012","192.168.5.122","53","192.168.4.119","DNS","4428","228","Standard query response 0x1306 A www.networkadvertising.org CNAME networkadvertising.org A 64.45.59.77 NS c.ns.interland.net NS b.ns.interland.net NS a.ns.interland.net A 64.226.28.33 A 209.237.137.10 A 209.237.137.10"
"11270","2010-06-12 19:35:13,786344","192.168.5.122","80","192.168.4.119","HTTP","2618","755","HTTP/1.1 200 OK  (PNG)"
"11271","2010-06-12 19:35:13,787242","192.168.4.119","2619","64.45.59.77","TCP","80","62","2619  >  80 [SYN] Seq=0 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"11272","2010-06-12 19:35:13,787619","192.168.5.122","80","192.168.4.119","TCP","2618","755","[TCP Retransmission] 80  >  2618 [PSH, ACK] Seq=16338 Ack=313 Win=6432 Len=701"
"11273","2010-06-12 19:35:13,789070","72.11.132.253","80","192.168.4.119","TCP","2617","62","80  >  2617 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM=1"
"11274","2010-06-12 19:35:13,789314","192.168.4.119","2617","72.11.132.253","TCP","80","60","2617  >  80 [ACK] Seq=1 Ack=1 Win=17520 Len=0"
"11275","2010-06-12 19:35:13,790151","192.168.4.119","2617","72.11.132.253","HTTP","80","137","GET /did44pid246.html HTTP/1.1 "
"11276","2010-06-12 19:35:13,790866","192.168.4.119","2618","192.168.5.122","HTTP","80","133","GET /joomla/images/M_images/printButton.png HTTP/1.1 "
"11277","2010-06-12 19:35:13,791965","192.168.5.122","80","192.168.4.119","HTTP","2618","706","HTTP/1.1 200 OK  (PNG)"
"11278","2010-06-12 19:35:13,793162","192.168.5.122","80","192.168.4.119","TCP","2618","706","[TCP Retransmission] 80  >  2618 [PSH, ACK] Seq=17039 Ack=392 Win=6432 Len=652"
"11279","2010-06-12 19:35:13,795844","192.168.4.119","2618","192.168.5.122","HTTP","80","132","GET /joomla/images/M_images/pdf_button.png HTTP/1.1 "
"11280","2010-06-12 19:35:13,796932","192.168.5.122","80","192.168.4.119","HTTP","2618","909","HTTP/1.1 200 OK  (PNG)"
"11281","2010-06-12 19:35:13,798458","192.168.5.122","80","192.168.4.119","TCP","2618","909","[TCP Retransmission] 80  >  2618 [PSH, ACK] Seq=17691 Ack=470 Win=6432 Len=855"
"11282","2010-06-12 19:35:13,801313","192.168.4.119","2618","192.168.5.122","HTTP","80","133","GET /joomla/images/M_images/emailButton.png HTTP/1.1 "
"11283","2010-06-12 19:35:13,802328","192.168.5.122","80","192.168.4.119","HTTP","2618","755","HTTP/1.1 200 OK  (PNG)"
"11284","2010-06-12 19:35:13,803604","192.168.5.122","80","192.168.4.119","TCP","2618","755","[TCP Retransmission] 80  >  2618 [PSH, ACK] Seq=18546 Ack=549 Win=6432 Len=701"
"11285","2010-06-12 19:35:13,805277","192.168.4.119","2618","192.168.5.122","HTTP","80","133","GET /joomla/images/M_images/printButton.png HTTP/1.1 "
"11286","2010-06-12 19:35:13,806376","192.168.5.122","80","192.168.4.119","HTTP","2618","706","HTTP/1.1 200 OK  (PNG)"
"11287","2010-06-12 19:35:13,807571","192.168.5.122","80","192.168.4.119","TCP","2618","706","[TCP Retransmission] 80  >  2618 [PSH, ACK] Seq=19247 Ack=628 Win=6432 Len=652"
"11288","2010-06-12 19:35:13,810278","192.168.4.119","2618","192.168.5.122","HTTP","80","132","GET /joomla/images/M_images/pdf_button.png HTTP/1.1 "
"11289","2010-06-12 19:35:13,811357","192.168.5.122","80","192.168.4.119","HTTP","2618","909","HTTP/1.1 200 OK  (PNG)"
"11290","2010-06-12 19:35:13,812880","192.168.5.122","80","192.168.4.119","TCP","2618","909","[TCP Retransmission] 80  >  2618 [PSH, ACK] Seq=19899 Ack=706 Win=6432 Len=855"
"11291","2010-06-12 19:35:13,814665","192.168.4.119","2618","192.168.5.122","HTTP","80","133","GET /joomla/images/M_images/emailButton.png HTTP/1.1 "
"11292","2010-06-12 19:35:13,815685","192.168.5.122","80","192.168.4.119","HTTP","2618","755","HTTP/1.1 200 OK  (PNG)"
"11293","2010-06-12 19:35:13,816959","192.168.5.122","80","192.168.4.119","TCP","2618","755","[TCP Retransmission] 80  >  2618 [PSH, ACK] Seq=20754 Ack=785 Win=6432 Len=701"
"11294","2010-06-12 19:35:13,833025","74.55.1.4","80","192.168.56.1","TCP","54817","74","[TCP Retransmission] 80  >  54817 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1193885 TSecr=454027734 WS=128"
"11295","2010-06-12 19:35:13,833099","74.55.1.4","80","192.168.56.1","TCP","54840","74","[TCP Retransmission] 80  >  54840 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1193885 TSecr=454027754 WS=128"
"11296","2010-06-12 19:35:13,833113","74.55.1.4","80","192.168.56.1","TCP","54837","74","[TCP Retransmission] 80  >  54837 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1193885 TSecr=454027452 WS=128"
"11297","2010-06-12 19:35:13,833130","192.168.56.1","54817","74.55.1.4","TCP","80","66","[TCP Dup ACK 10975#3] 54817  >  80 [ACK] Seq=371 Ack=1 Win=29696 Len=0 TSval=454027871 TSecr=1192081"
"11298","2010-06-12 19:35:13,833136","192.168.56.1","54840","74.55.1.4","TCP","80","66","[TCP Dup ACK 10981#3] 54840  >  80 [ACK] Seq=368 Ack=1 Win=29696 Len=0 TSval=454027871 TSecr=1192101"
"11299","2010-06-12 19:35:13,833137","192.168.56.1","54837","74.55.1.4","TCP","80","66","[TCP Dup ACK 10756#4] 54837  >  80 [ACK] Seq=374 Ack=1 Win=29696 Len=0 TSval=454027871 TSecr=1190131"
"11300","2010-06-12 19:35:13,833275","64.45.59.77","80","192.168.4.119","TCP","2619","62","80  >  2619 [SYN, ACK] Seq=0 Ack=1 Win=35040 Len=0 MSS=1460 SACK_PERM=1"
"11301","2010-06-12 19:35:13,833553","192.168.4.119","2619","64.45.59.77","TCP","80","60","2619  >  80 [ACK] Seq=1 Ack=1 Win=17520 Len=0"
"11302","2010-06-12 19:35:13,833942","192.168.4.119","2619","64.45.59.77","HTTP","80","138","GET /contact/ HTTP/1.1 "
"11303","2010-06-12 19:35:13,892300","64.45.59.77","80","192.168.4.119","TCP","2619","1514","80  >  2619 [ACK] Seq=1 Ack=85 Win=34956 Len=1460 [TCP segment of a reassembled PDU]"
"11304","2010-06-12 19:35:13,896536","64.45.59.77","80","192.168.4.119","TCP","2619","1514","80  >  2619 [ACK] Seq=1461 Ack=85 Win=34956 Len=1460 [TCP segment of a reassembled PDU]"
"11305","2010-06-12 19:35:13,897777","192.168.56.1","54846","74.55.1.4","TCP","80","74","[TCP Retransmission] 54846  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454027888 TSecr=0 WS=1024"
"11306","2010-06-12 19:35:13,897780","192.168.4.119","2619","64.45.59.77","TCP","80","60","2619  >  80 [ACK] Seq=85 Ack=2921 Win=17520 Len=0"
"11307","2010-06-12 19:35:13,897786","192.168.56.1","54847","74.55.1.4","TCP","80","74","[TCP Retransmission] 54847  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454027888 TSecr=0 WS=1024"
"11308","2010-06-12 19:35:13,905426","192.168.56.1","54848","74.55.1.4","TCP","80","74","[TCP Retransmission] 54848  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454027890 TSecr=0 WS=1024"
"11309","2010-06-12 19:35:13,908735","72.11.132.253","80","192.168.4.119","TCP","2617","60","80  >  2617 [ACK] Seq=1 Ack=84 Win=5840 Len=0"
"11310","2010-06-12 19:35:13,909525","192.168.56.1","54850","74.55.1.4","TCP","80","74","[TCP Retransmission] 54850  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454027891 TSecr=0 WS=1024"
"11311","2010-06-12 19:35:13,909530","192.168.56.1","54849","74.55.1.4","TCP","80","74","[TCP Retransmission] 54849  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454027891 TSecr=0 WS=1024"
"11312","2010-06-12 19:35:13,925476","192.168.56.1","54851","74.55.1.4","TCP","80","74","[TCP Retransmission] 54851  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454027895 TSecr=0 WS=1024"
"11313","2010-06-12 19:35:13,949753","64.45.59.77","80","192.168.4.119","TCP","2619","1514","80  >  2619 [ACK] Seq=2921 Ack=85 Win=34956 Len=1460 [TCP segment of a reassembled PDU]"
"11314","2010-06-12 19:35:13,950990","192.168.4.119","2619","64.45.59.77","TCP","80","60","2619  >  80 [ACK] Seq=85 Ack=4381 Win=17520 Len=0"
"11315","2010-06-12 19:35:13,953748","64.45.59.77","80","192.168.4.119","TCP","2619","1514","80  >  2619 [ACK] Seq=4381 Ack=85 Win=34956 Len=1460 [TCP segment of a reassembled PDU]"
"11316","2010-06-12 19:35:13,957745","64.45.59.77","80","192.168.4.119","TCP","2619","1514","80  >  2619 [ACK] Seq=5841 Ack=85 Win=34956 Len=1460 [TCP segment of a reassembled PDU]"
"11317","2010-06-12 19:35:13,958988","192.168.4.119","2619","64.45.59.77","TCP","80","60","2619  >  80 [ACK] Seq=85 Ack=7301 Win=17520 Len=0"
"11318","2010-06-12 19:35:13,961743","72.11.132.253","80","192.168.4.119","TCP","2617","1514","80  >  2617 [ACK] Seq=1 Ack=84 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"11319","2010-06-12 19:35:13,962205","192.168.56.1","54852","74.55.1.4","TCP","80","496","[TCP Retransmission] 54852  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=430 TSval=454027904 TSecr=1193866"
"11320","2010-06-12 19:35:13,965335","192.168.4.119","2618","192.168.5.122","TCP","80","60","2618  >  80 [ACK] Seq=785 Ack=21455 Win=16819 Len=0"
"11321","2010-06-12 19:35:13,965497","72.11.132.253","80","192.168.4.119","TCP","2617","1514","80  >  2617 [ACK] Seq=1461 Ack=84 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"11322","2010-06-12 19:35:13,966722","192.168.4.119","2617","72.11.132.253","TCP","80","60","2617  >  80 [ACK] Seq=84 Ack=2921 Win=17520 Len=0"
"11323","2010-06-12 19:35:13,970206","192.168.56.1","54853","74.55.1.4","TCP","80","451","[TCP Retransmission] 54853  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=385 TSval=454027906 TSecr=1193866"
"11324","2010-06-12 19:35:13,999370","64.45.59.77","80","192.168.4.119","HTTP","2619","555","HTTP/1.1 200 OK  (text/html)"
"11325","2010-06-12 19:35:14,001007","192.168.4.119","2619","64.45.59.77","TCP","80","60","2619  >  80 [ACK] Seq=85 Ack=7803 Win=17019 Len=0"
"11326","2010-06-12 19:35:14,001128","192.168.4.119","2619","64.45.59.77","TCP","80","60","2619  >  80 [FIN, ACK] Seq=85 Ack=7803 Win=17019 Len=0"
"11327","2010-06-12 19:35:14,015112","192.168.4.119","2620","64.45.59.77","TCP","80","62","2620  >  80 [SYN] Seq=0 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"11328","2010-06-12 19:35:14,047888","64.45.59.77","80","192.168.4.119","TCP","2619","60","80  >  2619 [ACK] Seq=7803 Ack=86 Win=34956 Len=0"
"11329","2010-06-12 19:35:14,059877","64.45.59.77","80","192.168.4.119","TCP","2620","62","80  >  2620 [SYN, ACK] Seq=0 Ack=1 Win=35040 Len=0 MSS=1460 SACK_PERM=1"
"11330","2010-06-12 19:35:14,060143","192.168.4.119","2620","64.45.59.77","TCP","80","60","2620  >  80 [ACK] Seq=1 Ack=1 Win=17520 Len=0"
"11331","2010-06-12 19:35:14,060437","192.168.4.119","2620","64.45.59.77","HTTP","80","125","GET /images/nai_logo.gif HTTP/1.1 "
"11332","2010-06-12 19:35:14,088907","72.11.132.253","80","192.168.4.119","TCP","2617","1514","80  >  2617 [ACK] Seq=2921 Ack=84 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"11333","2010-06-12 19:35:14,090186","192.168.4.119","2617","72.11.132.253","TCP","80","60","2617  >  80 [ACK] Seq=84 Ack=4381 Win=17520 Len=0"
"11334","2010-06-12 19:35:14,090925","72.11.132.253","80","192.168.4.119","HTTP","2617","980","HTTP/1.1 200 OK  (text/html)"
"11335","2010-06-12 19:35:14,115185","64.45.59.77","80","192.168.4.119","TCP","2620","1514","80  >  2620 [ACK] Seq=1 Ack=72 Win=34969 Len=1460 [TCP segment of a reassembled PDU]"
"11336","2010-06-12 19:35:14,119374","64.45.59.77","80","192.168.4.119","TCP","2620","1514","80  >  2620 [ACK] Seq=1461 Ack=72 Win=34969 Len=1460 [TCP segment of a reassembled PDU]"
"11337","2010-06-12 19:35:14,121700","192.168.4.119","2620","64.45.59.77","TCP","80","60","2620  >  80 [ACK] Seq=72 Ack=2921 Win=17520 Len=0"
"11338","2010-06-12 19:35:14,170150","192.168.56.1","54852","74.55.1.4","TCP","80","496","[TCP Retransmission] 54852  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=430 TSval=454027956 TSecr=1193866"
"11339","2010-06-12 19:35:14,173617","64.45.59.77","80","192.168.4.119","TCP","2620","1514","80  >  2620 [ACK] Seq=2921 Ack=72 Win=34969 Len=1460 [TCP segment of a reassembled PDU]"
"11340","2010-06-12 19:35:14,174865","192.168.4.119","2620","64.45.59.77","TCP","80","60","2620  >  80 [ACK] Seq=72 Ack=4381 Win=17520 Len=0"
"11341","2010-06-12 19:35:14,177107","64.45.59.77","80","192.168.4.119","TCP","2620","1514","80  >  2620 [ACK] Seq=4381 Ack=72 Win=34969 Len=1460 [TCP segment of a reassembled PDU]"
"11342","2010-06-12 19:35:14,178131","192.168.56.1","54853","74.55.1.4","TCP","80","451","[TCP Retransmission] 54853  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=385 TSval=454027958 TSecr=1193866"
"11343","2010-06-12 19:35:14,181104","64.45.59.77","80","192.168.4.119","TCP","2620","1514","80  >  2620 [ACK] Seq=5841 Ack=72 Win=34969 Len=1460 [TCP segment of a reassembled PDU]"
"11344","2010-06-12 19:35:14,182349","192.168.4.119","2620","64.45.59.77","TCP","80","60","2620  >  80 [ACK] Seq=72 Ack=7301 Win=17520 Len=0"
"11345","2010-06-12 19:35:14,227085","64.45.59.77","80","192.168.4.119","TCP","2620","1514","80  >  2620 [ACK] Seq=7301 Ack=72 Win=34969 Len=1460 [TCP segment of a reassembled PDU]"
"11346","2010-06-12 19:35:14,228861","64.45.59.77","80","192.168.4.119","HTTP","2620","991","HTTP/1.1 200 OK  (GIF89a)"
"11347","2010-06-12 19:35:14,229736","192.168.4.119","2620","64.45.59.77","TCP","80","60","2620  >  80 [ACK] Seq=72 Ack=9699 Win=17520 Len=0"
"11348","2010-06-12 19:35:14,229825","192.168.4.119","2620","64.45.59.77","TCP","80","60","2620  >  80 [FIN, ACK] Seq=72 Ack=9699 Win=17520 Len=0"
"11349","2010-06-12 19:35:14,276756","64.45.59.77","80","192.168.4.119","TCP","2620","60","80  >  2620 [ACK] Seq=9699 Ack=73 Win=34969 Len=0"
"11350","2010-06-12 19:35:14,293507","192.168.4.119","2617","72.11.132.253","TCP","80","60","2617  >  80 [ACK] Seq=84 Ack=5307 Win=16594 Len=0"
"11351","2010-06-12 19:35:14,385622","192.168.1.101","4523","184.73.200.59","TCP","80","60","[TCP Retransmission] 4523  >  80 [FIN, ACK] Seq=177 Ack=961 Win=16561 Len=0"
"11352","2010-06-12 19:35:14,585785","192.168.56.1","54852","74.55.1.4","TCP","80","496","[TCP Retransmission] 54852  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=430 TSval=454028060 TSecr=1193866"
"11353","2010-06-12 19:35:14,593753","192.168.56.1","54853","74.55.1.4","TCP","80","451","[TCP Retransmission] 54853  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=385 TSval=454028062 TSecr=1193866"
"11354","2010-06-12 19:35:14,665820","192.168.56.1","54842","74.55.1.4","TCP","80","496","[TCP Retransmission] 54842  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=430 TSval=454028080 TSecr=1190755"
"11355","2010-06-12 19:35:14,833070","74.55.1.4","80","192.168.56.1","TCP","54853","74","[TCP Retransmission] 80  >  54853 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1194135 TSecr=454028062 WS=128"
"11356","2010-06-12 19:35:14,833153","192.168.56.1","54853","74.55.1.4","TCP","80","66","[TCP Dup ACK 11239#1] 54853  >  80 [ACK] Seq=386 Ack=1 Win=29696 Len=0 TSval=454028121 TSecr=1193866"
"11357","2010-06-12 19:35:14,949595","72.11.132.253","80","192.168.4.119","TCP","2617","60","80  >  2617 [FIN, ACK] Seq=5307 Ack=84 Win=5840 Len=0"
"11358","2010-06-12 19:35:14,949822","192.168.4.119","2617","72.11.132.253","TCP","80","60","2617  >  80 [ACK] Seq=84 Ack=5308 Win=16594 Len=0"
"11359","2010-06-12 19:35:15,033078","74.55.1.4","80","192.168.56.1","TCP","54841","74","[TCP Retransmission] 80  >  54841 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1194185 TSecr=454027744 WS=128"
"11360","2010-06-12 19:35:15,033176","192.168.56.1","54841","74.55.1.4","TCP","80","66","[TCP Dup ACK 10802#4] 54841  >  80 [ACK] Seq=365 Ack=1 Win=29696 Len=0 TSval=454028171 TSecr=1190424"
"11361","2010-06-12 19:35:15,058151","192.168.56.1","54844","74.55.1.4","TCP","80","74","[TCP Retransmission] 54844  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454028178 TSecr=0 WS=1024"
"11362","2010-06-12 19:35:15,058166","74.55.1.4","80","192.168.56.1","TCP","54844","74","80  >  54844 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1194191 TSecr=454028178 WS=128"
"11363","2010-06-12 19:35:15,058214","192.168.56.1","54844","74.55.1.4","TCP","80","66","54844  >  80 [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=454028178 TSecr=1194191"
"11364","2010-06-12 19:35:15,058299","192.168.56.1","54844","74.55.1.4","HTTP","80","435","GET /drupal7/?q=node/1&YARQVACVKV=IUZ HTTP/1.1 "
"11365","2010-06-12 19:35:15,062206","192.168.56.1","54845","74.55.1.4","TCP","80","74","[TCP Retransmission] 54845  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454028179 TSecr=0 WS=1024"
"11366","2010-06-12 19:35:15,114161","192.168.56.1","54833","74.55.1.4","TCP","80","66","[TCP Retransmission] 54833  >  80 [FIN, ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=454028192 TSecr=1190873"
